"unique_id","range","setpoint","yvar","count","day","week","exclude","range_start","range_end","modal_bp","modal_rpt","modal_y","ii_threshold_abs","mean_rpt","sd_rpt","setpoint_rpt","ii","expi","contri","total_techreps"
"20231106_00282","range2","self","area",6,84,12,NA,115,160,507.721666666667,132.573888888889,2962.66666666667,1185.06666666667,131.63077383506,3.36748598835445,132.573888888889,-0.943115053828782,2.59857319886034,-3.62688109428507,6
"20231106_00282","range2","self","height",6,84,12,NA,115,160,507.721666666667,132.573888888889,252,100.8,131.490243151157,3.42200642923572,132.573888888889,-1.08364573773186,2.6167245188724,-3.70635472808761,6
"20231106_00283","range1",NA,"area",3,84,12,NA,0,36,152.116666666667,14.0388888888889,139515,55806,14.0388888888889,0,NA,NA,NA,NA,3
"20231106_00283","range1",NA,"height",3,84,12,NA,0,36,152.116666666667,14.0388888888889,24951.6666666667,9980.66666666667,14.0388888888889,0,NA,NA,NA,NA,3
"20231106_00283","range2","control","area",3,84,12,NA,115,160,503.85,131.283333333333,2565.66666666667,1026.26666666667,131.254703621377,3.29073662633171,131.931041237423,-0.67633761604552,2.33712740451646,-3.22379101815554,3
"20231106_00283","range2","control","height",3,84,12,NA,115,160,503.85,131.283333333333,218,87.2,131.020240062965,3.40489996755565,131.931041237423,-0.910801174457309,2.34495706807467,-3.40035021576889,3
"20231106_00283","range2","self","area",3,84,12,NA,115,160,503.85,131.283333333333,2565.66666666667,1026.26666666667,131.254703621377,3.29073662633171,131.283333333333,-0.0286297119562319,2.98483530860575,-3.18289091013913,3
"20231106_00283","range2","self","height",3,84,12,NA,115,160,503.85,131.283333333333,218,87.2,131.020240062965,3.40489996755565,131.283333333333,-0.263093270368021,2.99266497216396,-3.31378783635103,3
"20231106_00284","range1",NA,"area",6,84,12,NA,0,36,152.276666666667,14.0922222222222,165935.833333333,66374.3333333333,14.0922222222222,0,NA,NA,NA,NA,6
"20231106_00284","range1",NA,"height",6,84,12,NA,0,36,152.276666666667,14.0922222222222,28572.8333333333,11429.1333333333,14.0922222222222,0,NA,NA,NA,NA,6
"20231106_00284","range2","control","area",6,84,12,NA,115,160,505.838333333333,131.946111111111,2786.83333333333,1114.73333333333,132.084531297896,3.28432516822837,131.931041237423,0.153490060473863,2.65682395161155,-2.93378923936818,6
"20231106_00284","range2","control","height",6,84,12,NA,115,160,508.223333333333,132.741111111111,237.833333333333,95.1333333333333,132.071315197363,3.3321406743242,131.931041237423,0.140273959940447,2.71672307349981,-2.94590391384568,6
"20231106_00284","range2","self","area",6,84,12,NA,115,160,505.838333333333,131.946111111111,2786.83333333333,1114.73333333333,132.084531297896,3.28432516822837,131.946111111111,0.138420186785369,2.98547792518612,-3.184455095945,6
"20231106_00284","range2","self","height",6,84,12,NA,115,160,508.223333333333,132.741111111111,237.833333333333,95.1333333333333,132.071315197363,3.3321406743242,132.741111111111,-0.669795913748048,2.6945081348825,-3.47828289365944,6
"20231106_00285","range1",NA,"area",6,84,12,NA,0,36,152.253333333333,14.0844444444444,153354.5,61341.8,14.0844444444444,0,NA,NA,NA,NA,6
"20231106_00285","range1",NA,"height",6,84,12,NA,0,36,152.253333333333,14.0844444444444,23637.1666666667,9454.86666666667,13.9899415175053,0.142883012118284,NA,NA,NA,NA,6
"20231106_00285","range2","control","area",6,84,12,NA,115,160,504.89,131.63,2423.33333333333,969.333333333333,131.304303423418,3.3627200698091,131.931041237423,-0.626737814004481,2.42607403340638,-3.26189736427398,6
"20231106_00285","range2","control","height",6,84,12,NA,115,160,504.89,131.63,215.333333333333,86.1333333333333,131.285069669507,3.33738314173407,131.931041237423,-0.645971567916082,2.42519002707762,-3.21478599404899,6
"20231106_00285","range2","self","area",6,84,12,NA,115,160,504.89,131.63,2423.33333333333,969.333333333333,131.304303423418,3.3627200698091,131.63,-0.325696576581862,2.90880294161876,-3.36596590308816,6
"20231106_00285","range2","self","height",6,84,12,NA,115,160,504.89,131.63,215.333333333333,86.1333333333333,131.285069669507,3.33738314173407,131.63,-0.344930330493464,2.90242591626374,-3.30813248701146,6
"20231106_00286","range1",NA,"area",4,84,12,NA,0,36,152.3075,14.1025,105831.75,42332.7,13.0174675310713,1.31414412573469,NA,NA,NA,NA,4
"20231106_00286","range1",NA,"height",4,84,12,NA,0,36,152.3075,14.1025,18166,7266.4,13.0241427232979,1.31283988402606,NA,NA,NA,NA,4
"20231106_00286","range2","control","area",4,84,12,NA,115,160,508.6375,132.879166666667,1170.5,468.2,132.287702006722,3.23561193210455,131.931041237423,0.35666076929933,2.6743018758571,-2.88308912730603,4
"20231106_00286","range2","control","height",4,84,12,NA,115,160,507.1775,132.3925,104.75,41.9,131.847557957401,3.46074419386912,131.931041237423,-0.0834832800213304,2.65838881922565,-3.20545493048019,4
"20231106_00286","range2","self","area",4,84,12,NA,115,160,508.6375,132.879166666667,1170.5,468.2,132.287702006722,3.23561193210455,132.879166666667,-0.591464659944714,2.66100315285664,-3.35482189724066,4
"20231106_00286","range2","self","height",4,84,12,NA,115,160,507.1775,132.3925,104.75,41.9,131.847557957401,3.46074419386912,132.3925,-0.54494204259871,2.85360866608576,-3.53032345925569,4
"20231106_00287","range1",NA,"area",6,84,12,NA,0,36,152.053333333333,14.0177777777778,216030.666666667,86412.2666666667,13.8748344714129,0.210051466238729,NA,NA,NA,NA,6
"20231106_00287","range1",NA,"height",6,84,12,NA,0,36,152.053333333333,14.0177777777778,29701.6666666667,11880.6666666667,13.8269012502379,0.223002306603586,NA,NA,NA,NA,6
"20231106_00287","range2","control","area",6,84,12,NA,115,160,503.726666666667,131.242222222222,3959.66666666667,1583.86666666667,131.914242257842,3.38432577358621,131.931041237423,-0.016798979580323,2.80737707490268,-2.99368373685703,6
"20231106_00287","range2","control","height",6,84,12,NA,115,160,503.221666666667,131.073888888889,344.5,137.8,131.978072609204,3.46687709722594,131.931041237423,0.047031371781852,2.93090008849747,-3.0145673818882,6
"20231106_00287","range2","self","area",6,84,12,NA,115,160,503.726666666667,131.242222222222,3959.66666666667,1583.86666666667,131.914242257842,3.38432577358621,131.242222222222,0.672020035620072,3.42566348696517,-2.93546014261928,6
"20231106_00287","range2","self","height",6,84,12,NA,115,160,503.221666666667,131.073888888889,344.5,137.8,131.978072609204,3.46687709722594,131.073888888889,0.904183720315583,3.59678163238239,-2.84245389059534,6
"20231106_00288","range1",NA,"area",6,84,12,NA,0,36,152.138333333333,14.0461111111111,233023.666666667,93209.4666666667,14.0461111111111,0,NA,NA,NA,NA,6
"20231106_00288","range1",NA,"height",6,84,12,NA,0,36,152.138333333333,14.0461111111111,31005.1666666667,12402.0666666667,13.7380644073113,0.441096013724816,NA,NA,NA,NA,6
"20231106_00288","range2","control","area",6,84,12,NA,115,160,504.72,131.573333333333,3740,1496,131.998217491673,3.35115737999094,131.931041237423,0.0671762542505481,2.764518448662,-2.90257693721499,6
"20231106_00288","range2","control","height",6,84,12,NA,115,160,504.72,131.573333333333,339.666666666667,135.866666666667,131.901553621247,3.30319349956533,131.931041237423,-0.0294876161753049,2.69957076563108,-2.88502052927434,6
"20231106_00288","range2","self","area",6,84,12,NA,115,160,504.72,131.573333333333,3740,1496,131.998217491673,3.35115737999094,131.573333333333,0.424884158339839,3.31125203094963,-2.94272746145045,6
"20231106_00288","range2","self","height",6,84,12,NA,115,160,504.72,131.573333333333,339.666666666667,135.866666666667,131.901553621247,3.30319349956533,131.573333333333,0.328220287913986,3.24584523589709,-2.91071896270611,6
"20231106_00289","range1",NA,"area",6,84,12,NA,0,36,152.253333333333,14.0844444444444,167205.333333333,66882.1333333333,14.0844444444444,0,NA,NA,NA,NA,6
"20231106_00289","range1",NA,"height",6,84,12,NA,0,36,152.253333333333,14.0844444444444,27056.8333333333,10822.7333333333,14.0389156605226,0.0718411283625511,NA,NA,NA,NA,6
"20231106_00289","range2","control","area",6,84,12,NA,115,160,508.576666666667,132.858888888889,2020,808,132.640624877232,3.88934091752124,131.931041237423,0.70958363980943,3.32985876180292,-3.02479735596504,6
"20231106_00289","range2","control","height",6,84,12,NA,115,160,508.591666666667,132.863888888889,172.166666666667,68.8666666666667,132.329028443498,3.65591734027771,131.931041237423,0.397987206075702,3.14953067117226,-3.0539822606382,6
"20231106_00289","range2","self","area",6,84,12,NA,115,160,508.576666666667,132.858888888889,2020,808,132.640624877232,3.88934091752124,132.858888888889,-0.218264011656835,3.68462073848257,-3.58787447181886,6
"20231106_00289","range2","self","height",6,84,12,NA,115,160,508.591666666667,132.863888888889,172.166666666667,68.8666666666667,132.329028443498,3.65591734027771,132.863888888889,-0.534860445390573,3.10762805668291,-3.6510553701745,6
"20231106_00290","range1",NA,"area",3,0,0,NA,0,36,152.133333333333,14.0444444444444,238320.333333333,95328.1333333333,13.9540912328746,0.13944254342368,NA,NA,NA,NA,3
"20231106_00290","range1",NA,"height",3,0,0,NA,0,36,152.133333333333,14.0444444444444,31029.6666666667,12411.8666666667,13.7129506059003,0.447048151133854,NA,NA,NA,NA,3
"20231106_00290","range2","control","area",3,0,0,NA,115,160,508.693333333333,132.897777777778,5071,2028.4,132.645125344542,2.94858192179413,132.682743279026,-0.0376179344846316,2.24846563776489,-2.73620009836757,3
"20231106_00290","range2","control","height",3,0,0,NA,115,160,509.65,133.216666666667,420.666666666667,168.266666666667,132.520905426579,3.03246327789799,132.682743279026,-0.161837852446936,2.26461865629101,-2.85698109072059,3
"20231106_00290","range2","self","area",3,0,0,NA,115,160,508.693333333333,132.897777777778,5071,2028.4,132.645125344542,2.94858192179413,132.897777777778,-0.252652433236124,2.57476592858382,-2.95123459711907,3
"20231106_00290","range2","self","height",3,0,0,NA,115,160,509.65,133.216666666667,420.666666666667,168.266666666667,132.520905426579,3.03246327789799,133.216666666667,-0.695761240087321,2.44777763204545,-3.20092878027039,3
"20231106_00291","range1",NA,"area",3,0,0,NA,0,36,152.243333333333,14.0811111111111,225094,90037.6,14.0811111111111,0,NA,NA,NA,NA,3
"20231106_00291","range1",NA,"height",3,0,0,NA,0,36,152.243333333333,14.0811111111111,31133,12453.2,13.7744514044482,0.441763180167896,NA,NA,NA,NA,3
"20231106_00291","range2","control","area",3,0,0,NA,115,160,511.93,133.976666666667,4085.33333333333,1634.13333333333,132.986781105241,2.72646497697231,132.682743279026,0.304037826214497,2.30167806323322,-2.3553740700489,3
"20231106_00291","range2","control","height",3,0,0,NA,115,160,511.93,133.976666666667,355.333333333333,142.133333333333,132.844581131473,2.92047479187098,132.682743279026,0.161837852446975,2.39958230063002,-2.55716780304127,3
"20231106_00291","range2","self","area",3,0,0,NA,115,160,511.93,133.976666666667,4085.33333333333,1634.13333333333,132.986781105241,2.72646497697231,133.976666666667,-0.989885561425879,2.05406817944508,-3.09065573352385,3
"20231106_00291","range2","self","height",3,0,0,NA,115,160,511.93,133.976666666667,355.333333333333,142.133333333333,132.844581131473,2.92047479187098,133.976666666667,-1.1320855351934,2.15925816412891,-3.30157265778849,3
"20231106_00292","range1",NA,"area",3,28,4,NA,0,36,152.146666666667,14.0488888888889,250804.333333333,100321.733333333,13.8686400580759,0.279754103957811,NA,NA,NA,NA,3
"20231106_00292","range1",NA,"height",3,28,4,NA,0,36,152.146666666667,14.0488888888889,31252.6666666667,12501.0666666667,13.7103904004559,0.44638217830712,NA,NA,NA,NA,3
"20231106_00292","range2","control","area",3,28,4,NA,115,160,511.61,133.87,5064.33333333333,2025.73333333333,133.032435462637,2.79773989780319,132.682743279026,0.349692183610606,2.31648958854013,-2.45383873580592,3
"20231106_00292","range2","control","height",3,28,4,NA,115,160,511.61,133.87,419.666666666667,167.866666666667,133.077411130815,2.99448655253648,132.682743279026,0.394667851788768,2.50078867842411,-2.57582541429087,3
"20231106_00292","range2","self","area",3,28,4,NA,115,160,511.61,133.87,5064.33333333333,2025.73333333333,133.032435462637,2.79773989780319,133.87,-0.837564537363105,2.18981597573062,-3.05222018938287,3
"20231106_00292","range2","self","height",3,28,4,NA,115,160,511.61,133.87,419.666666666667,167.866666666667,133.077411130815,2.99448655253648,133.87,-0.792588869184944,2.396914647333,-3.17617057493088,3
"20231106_00293","range1",NA,"area",3,28,4,NA,0,36,152.173333333333,14.0577777777778,251136.333333333,100454.533333333,13.7690113192897,0.433112508819913,NA,NA,NA,NA,3
"20231106_00293","range1",NA,"height",3,28,4,NA,0,36,152.173333333333,14.0577777777778,31738,12695.2,13.6886997269745,0.457993031341278,NA,NA,NA,NA,3
"20231106_00293","range2","control","area",3,28,4,NA,115,160,509.793333333333,133.264444444444,4915.66666666667,1966.26666666667,132.622202087071,3.11250089083727,132.682743279026,-0.0605411919550466,2.33018540603933,-2.9354045774349,3
"20231106_00293","range2","control","height",3,28,4,NA,115,160,510.753333333333,133.584444444444,422.666666666667,169.066666666667,132.860501325113,3.02002262435557,132.682743279026,0.177758046086328,2.43457698940453,-2.69581701353941,3
"20231106_00293","range2","self","area",3,28,4,NA,115,160,509.793333333333,133.264444444444,4915.66666666667,1966.26666666667,132.622202087071,3.11250089083727,133.264444444444,-0.642242357373204,2.45358951949187,-3.30678139831394,3
"20231106_00293","range2","self","height",3,28,4,NA,115,160,510.753333333333,133.584444444444,422.666666666667,169.066666666667,132.860501325113,3.02002262435557,133.584444444444,-0.723943119331832,2.42321130334578,-3.20428413149637,3
"20231106_00294","range1",NA,"area",3,28,4,NA,0,36,152.286666666667,14.0955555555556,242208,96883.2,13.910770967844,0.28569104208115,NA,NA,NA,NA,3
"20231106_00294","range1",NA,"height",3,28,4,NA,0,36,152.286666666667,14.0955555555556,30739,12295.6,13.7374262876392,0.455300906906765,NA,NA,NA,NA,3
"20231106_00294","range2","control","area",3,28,4,NA,115,160,509.21,133.07,5528.66666666667,2211.46666666667,132.907675924853,2.9345746922584,132.682743279026,0.224932645826908,2.44020277611091,-2.53321119099986,3
"20231106_00294","range2","control","height",3,28,4,NA,115,160,510.156666666667,133.385555555556,496.333333333333,198.533333333333,132.852362334057,2.93010959624391,132.682743279026,0.169619055030744,2.43998778120423,-2.52440769730421,3
"20231106_00294","range2","self","area",3,28,4,NA,115,160,509.21,133.07,5528.66666666667,2211.46666666667,132.907675924853,2.9345746922584,133.07,-0.162324075146811,2.57859811611744,-2.92046791197358,3
"20231106_00294","range2","self","height",3,28,4,NA,115,160,510.156666666667,133.385555555556,496.333333333333,198.533333333333,132.852362334057,2.93010959624391,133.385555555556,-0.533193221498538,2.45839702855036,-3.03534284251494,3
"20231106_00295","range1",NA,"area",3,28,4,NA,0,36,150.44,13.48,5865,2346,19.2203055599869,8.26435167640302,NA,NA,NA,NA,3
"20231106_00295","range1",NA,"height",3,28,4,NA,0,36,152.42,14.14,1051.33333333333,420.533333333333,19.1856320326947,8.26659189433181,NA,NA,NA,NA,3
"20231106_00295","range2","control","area",3,28,4,NA,120,160,510.363333333333,133.454444444444,3008.66666666667,1203.46666666667,132.731597808829,2.93208880078312,132.682743279026,0.0488545298028845,2.4136604928508,-2.53067366600988,3
"20231106_00295","range2","control","height",3,28,4,NA,120,160,510.363333333333,133.454444444444,261.666666666667,104.666666666667,132.653253964186,2.93538382459955,132.682743279026,-0.0294893148403466,2.41077793652275,-2.55164480563707,3
"20231106_00295","range2","self","area",3,28,4,NA,120,160,510.363333333333,133.454444444444,3008.66666666667,1203.46666666667,132.731597808829,2.93208880078312,133.454444444444,-0.722846635615271,2.38264174360972,-3.11827596818743,3
"20231106_00295","range2","self","height",3,28,4,NA,120,160,510.363333333333,133.454444444444,261.666666666667,104.666666666667,132.653253964186,2.93538382459955,133.454444444444,-0.801190480258502,2.38013604253665,-3.14528851726521,3
"20231106_00296","range1",NA,"area",3,28,4,NA,0,36,152.37,14.1233333333333,37306,14922.4,13.8272754562634,0.457938495881344,NA,NA,NA,NA,3
"20231106_00296","range1",NA,"height",3,28,4,NA,0,36,152.37,14.1233333333333,6435.66666666667,2574.26666666667,13.8177482479008,0.462103017121848,NA,NA,NA,NA,3
"20231106_00296","range2","control","area",3,28,4,NA,115,160,511.003333333333,133.667777777778,4713.66666666667,1885.46666666667,132.874791567177,2.94565261718644,132.682743279026,0.192048288150986,2.41128295764665,-2.58845197846094,3
"20231106_00296","range2","control","height",3,28,4,NA,115,160,510.043333333333,133.347777777778,404,161.6,132.832200095819,2.95322545794022,132.682743279026,0.149456816793085,2.41288665197239,-2.60333044219793,3
"20231106_00296","range2","self","area",3,28,4,NA,115,160,511.003333333333,133.667777777778,4713.66666666667,1885.46666666667,132.874791567177,2.94565261718644,133.667777777778,-0.792986210600517,2.31029925240884,-3.18198781734039,3
"20231106_00296","range2","self","height",3,28,4,NA,115,160,510.043333333333,133.347777777778,404,161.6,132.832200095819,2.95322545794022,133.347777777778,-0.515577681958406,2.45632718098443,-3.07584828170224,3
"20231106_00297","range1",NA,"area",3,28,4,NA,0,36,152.356666666667,14.1188888888889,159944.666666667,63977.8666666667,14.1188888888889,0,NA,NA,NA,NA,3
"20231106_00297","range1",NA,"height",3,28,4,NA,0,36,152.356666666667,14.1188888888889,29078.6666666667,11631.4666666667,14.1188888888889,0,NA,NA,NA,NA,3
"20231106_00297","range2","control","area",3,28,4,NA,115,160,509.77,133.256666666667,3528.66666666667,1411.46666666667,133.026814792422,2.87603476701507,132.682743279026,0.344071513395244,2.33251383910786,-2.53411254257127,3
"20231106_00297","range2","control","height",3,28,4,NA,115,160,511.713333333333,133.904444444444,311,124.4,132.789767686439,2.9512757163025,132.682743279026,0.10702440741236,2.34352491807663,-2.64928624693164,3
"20231106_00297","range2","self","area",3,28,4,NA,115,160,509.77,133.256666666667,3528.66666666667,1411.46666666667,133.026814792422,2.87603476701507,133.256666666667,-0.229851874245143,2.48397091029942,-2.91527202410224,3
"20231106_00297","range2","self","height",3,28,4,NA,115,160,511.713333333333,133.904444444444,311,124.4,132.789767686439,2.9512757163025,133.904444444444,-1.11467675800581,2.21880415002562,-3.29487926933159,3
"20231106_00298","range1",NA,"area",3,56,8,NA,0,36,152.09,14.03,4418.66666666667,1767.46666666667,13.7763156110566,0.402553704848294,NA,NA,NA,NA,3
"20231106_00298","range1",NA,"height",3,56,8,NA,0,36,152.433333333333,14.1444444444444,684.333333333333,273.733333333333,13.7920120244877,0.419212296727237,NA,NA,NA,NA,3
"20231106_00298","range2","control","area",3,56,8,NA,115,160,511.173333333333,133.724444444444,924.666666666667,369.866666666667,133.270402112892,3.0855245074609,132.682743279026,0.587658833865933,2.69780052994274,-2.53975687108938,3
"20231106_00298","range2","control","height",3,56,8,NA,115,160,512.116666666667,134.038888888889,83,33.2,133.166397801595,3.17580490595133,132.682743279026,0.483654522569086,2.80385172416761,-2.56474536233512,3
"20231106_00298","range2","self","area",3,56,8,NA,115,160,511.173333333333,133.724444444444,924.666666666667,369.866666666667,133.270402112892,3.0855245074609,133.724444444444,-0.454042331552223,2.54940617100857,-3.17273526146252,3
"20231106_00298","range2","self","height",3,56,8,NA,115,160,512.116666666667,134.038888888889,83,33.2,133.166397801595,3.17580490595133,134.038888888889,-0.872491087293513,2.55326317535177,-3.3476857326416,3
"20231106_00299","range1",NA,"area",3,56,8,NA,0,36,152.283333333333,14.0944444444444,226729.666666667,90691.8666666667,14.0944444444444,0,NA,NA,NA,NA,3
"20231106_00299","range1",NA,"height",3,56,8,NA,0,36,152.283333333333,14.0944444444444,30981.3333333333,12392.5333333333,13.788227272193,0.439379360413665,NA,NA,NA,NA,3
"20231106_00299","range2","control","area",3,56,8,NA,115,160,512.303333333333,134.101111111111,4438,1775.2,133.714382152878,2.92632974963107,132.682743279026,1.0316388738517,2.88487852185166,-2.1207102011296,3
"20231106_00299","range2","control","height",3,56,8,NA,115,160,512.303333333333,134.101111111111,382,152.8,133.462738302048,3.07107358173692,132.682743279026,0.779995023021569,2.88192789145865,-2.34841606215327,3
"20231106_00299","range2","self","area",3,56,8,NA,115,160,512.303333333333,134.101111111111,4438,1775.2,133.714382152878,2.92632974963107,134.101111111111,-0.386728958233123,2.52976428528766,-2.95278028128538,3
"20231106_00299","range2","self","height",3,56,8,NA,115,160,512.303333333333,134.101111111111,382,152.8,133.462738302048,3.07107358173692,134.101111111111,-0.638372809063252,2.53493977276743,-3.18481341498715,3
"20231106_00300","range1",NA,"area",3,56,8,NA,0,36,152.416666666667,14.1388888888889,90879.6666666667,36351.8666666667,14.1388888888889,0,NA,NA,NA,NA,3
"20231106_00300","range1",NA,"height",3,56,8,NA,0,36,152.416666666667,14.1388888888889,15295,6118,14.1388888888889,0,NA,NA,NA,NA,3
"20231106_00300","range2","control","area",3,56,8,NA,115,160,510.13,133.376666666667,3489,1395.6,132.927426407987,2.95182386931743,132.682743279026,0.244683128960693,2.44287382799481,-2.54447613952968,3
"20231106_00300","range2","control","height",3,56,8,NA,115,160,511.123333333333,133.707777777778,297,118.8,132.82103281515,2.94599385302518,132.682743279026,0.138289536123391,2.43912743168982,-2.54636506896121,3
"20231106_00300","range2","self","area",3,56,8,NA,115,160,510.13,133.376666666667,3489,1395.6,132.927426407987,2.95182386931743,133.376666666667,-0.449240258679688,2.47625849214328,-3.02602631945544,3
"20231106_00300","range2","self","height",3,56,8,NA,115,160,511.123333333333,133.707777777778,297,118.8,132.82103281515,2.94599385302518,133.707777777778,-0.886744962628104,2.32763506941439,-3.20060249276407,3
"20231106_00301","range1",NA,"area",3,56,8,NA,0,36,152.293333333333,14.0977777777778,173820.666666667,69528.2666666667,14.0977777777778,0,NA,NA,NA,NA,3
"20231106_00301","range1",NA,"height",3,56,8,NA,0,36,152.293333333333,14.0977777777778,30105,12042,14.0977777777778,0,NA,NA,NA,NA,3
"20231106_00301","range2","control","area",3,56,8,NA,115,160,509.736666666667,133.245555555556,3468,1387.2,133.109831625063,3.00326090768094,132.682743279026,0.427088346036958,2.49499129352266,-2.59206118925269,3
"20231106_00301","range2","control","height",3,56,8,NA,115,160,509.736666666667,133.245555555556,304.333333333333,121.733333333333,132.836104609284,3.01601610522313,132.682743279026,0.153361330258149,2.39863971175501,-2.71552282012956,3
"20231106_00301","range2","self","area",3,56,8,NA,115,160,509.736666666667,133.245555555556,3468,1387.2,133.109831625063,3.00326090768094,133.245555555556,-0.135723930492309,2.64168257756722,-2.93233140620564,3
"20231106_00301","range2","self","height",3,56,8,NA,115,160,509.736666666667,133.245555555556,304.333333333333,121.733333333333,132.836104609284,3.01601610522313,133.245555555556,-0.409450946271118,2.54342824353119,-3.07778676646029,3
"20231106_00302","range1",NA,"area",3,56,8,NA,0,36,152.443333333333,14.1477777777778,75872.3333333333,30348.9333333333,14.1477777777778,0,NA,NA,NA,NA,3
"20231106_00302","range1",NA,"height",3,56,8,NA,0,36,152.443333333333,14.1477777777778,14066.6666666667,5626.66666666667,14.1477777777778,0,NA,NA,NA,NA,3
"20231106_00302","range2","control","area",3,56,8,NA,115,160,513.116666666667,134.372222222222,2231.66666666667,892.666666666667,133.854596112204,2.89187433463796,132.682743279026,1.17185283317734,2.85418688910348,-2.1266569130028,3
"20231106_00302","range2","control","height",3,56,8,NA,115,160,512.136666666667,134.045555555556,199,79.6,133.665752338071,2.93134757273805,132.682743279026,0.983009059044268,2.85052936220001,-2.16253605796687,3
"20231106_00302","range2","self","area",3,56,8,NA,115,160,513.116666666667,134.372222222222,2231.66666666667,892.666666666667,133.854596112204,2.89187433463796,134.372222222222,-0.517626110018599,2.40919437082695,-2.98649660602292,3
"20231106_00302","range2","self","height",3,56,8,NA,115,160,512.136666666667,134.045555555556,199,79.6,133.665752338071,2.93134757273805,134.045555555556,-0.379803217485001,2.55656097608619,-2.94714121197564,3
"20231106_00303","range1",NA,"area",3,56,8,NA,0,36,152.44,14.1466666666667,114334,45733.6,14.1466666666667,0,NA,NA,NA,NA,3
"20231106_00303","range1",NA,"height",3,56,8,NA,0,36,152.44,14.1466666666667,20730,8292,14.1466666666667,0,NA,NA,NA,NA,3
"20231106_00303","range2","control","area",3,56,8,NA,115,160,512.32,134.106666666667,2340,936,133.705157742522,2.9383209549484,132.682743279026,1.02241446349601,2.90274586223901,-2.12219234789538,3
"20231106_00303","range2","control","height",3,56,8,NA,115,160,510.436666666667,133.478888888889,203.666666666667,81.4666666666667,133.572412038695,3.01576553120694,132.682743279026,0.889668759668308,2.90760385327681,-2.23112368107458,3
"20231106_00303","range2","self","area",3,56,8,NA,115,160,512.32,134.106666666667,2340,936,133.705157742522,2.9383209549484,134.106666666667,-0.401508924144377,2.54053533108128,-2.96495204767572,3
"20231106_00303","range2","self","height",3,56,8,NA,115,160,510.436666666667,133.478888888889,203.666666666667,81.4666666666667,133.572412038695,3.01576553120694,133.478888888889,0.0935231498057023,2.81733599813173,-2.83247481723826,3
"20231106_00304","range1",NA,"area",3,84,12,NA,0,36,152.416666666667,14.1388888888889,70206.6666666667,28082.6666666667,10.872095437696,4.94976346114286,NA,NA,NA,NA,3
"20231106_00304","range1",NA,"height",3,84,12,NA,0,36,152.416666666667,14.1388888888889,12439.3333333333,4975.73333333333,14.1388888888889,0,NA,NA,NA,NA,3
"20231106_00304","range2","control","area",3,84,12,NA,115,160,512.08,134.026666666667,1400,560,134.126107537977,3.05091205361611,132.682743279026,1.44336425895098,3.11459265539781,-2.1323148655259,3
"20231106_00304","range2","control","height",3,84,12,NA,115,160,513.056666666667,134.352222222222,119.666666666667,47.8666666666667,133.703803352938,3.16600029815013,132.682743279026,1.02106007391206,3.02912529764921,-2.40554053182681,3
"20231106_00304","range2","self","area",3,84,12,NA,115,160,512.08,134.026666666667,1400,560,134.126107537977,3.05091205361611,134.026666666667,0.0994408713106062,2.82908208877884,-2.83157891270492,3
"20231106_00304","range2","self","height",3,84,12,NA,115,160,513.056666666667,134.352222222222,119.666666666667,47.8666666666667,133.703803352938,3.16600029815013,134.352222222222,-0.648418869283876,2.59431558656168,-3.31084798901844,3
"20231106_00306","range1",NA,"area",3,84,12,NA,0,36,152.273333333333,14.0911111111111,131701,52680.4,13.7417170521673,0.473098411284819,NA,NA,NA,NA,3
"20231106_00306","range1",NA,"height",3,84,12,NA,0,36,152.273333333333,14.0911111111111,23176.6666666667,9270.66666666667,13.7433695842648,0.472568921869006,NA,NA,NA,NA,3
"20231106_00306","range2","control","area",3,84,12,NA,115,160,507.66,132.553333333333,559.666666666667,223.866666666667,133.155280241312,3.50318609530634,132.682743279026,0.47253696228542,2.8294721785916,-3.1082660251286,3
"20231106_00306","range2","control","height",3,84,12,NA,115,160,510.58,133.526666666667,50.3333333333333,20.1333333333333,133.683571020976,3.86526139420865,132.682743279026,1.00082774194971,3.20309005805233,-2.84295741407814,3
"20231106_00306","range2","self","area",3,84,12,NA,115,160,507.66,132.553333333333,559.666666666667,223.866666666667,133.155280241312,3.50318609530634,132.553333333333,0.60194690797838,3.34123507639934,-3.34992186541393,3
"20231106_00306","range2","self","height",3,84,12,NA,115,160,510.58,133.526666666667,50.3333333333333,20.1333333333333,133.683571020976,3.86526139420865,133.526666666667,0.15690435430933,3.39438016362197,-3.25602620596875,3
"20231106_00307","range1",NA,"area",3,84,12,NA,0,36,152.426666666667,14.1422222222222,101501.666666667,40600.6666666667,13.8141941385703,0.467152636504296,NA,NA,NA,NA,3
"20231106_00307","range1",NA,"height",3,84,12,NA,0,36,152.426666666667,14.1422222222222,18124,7249.6,13.8124296708553,0.467792070731642,NA,NA,NA,NA,3
"20231106_00307","range2","control","area",3,84,12,NA,115,160,509.296666666667,133.098888888889,844.333333333333,337.733333333333,133.112791660938,3.37021294298921,132.682743279026,0.430048381911324,2.8413794841965,-2.85620014020668,3
"20231106_00307","range2","control","height",3,84,12,NA,115,160,509.316666666667,133.105555555556,76.3333333333333,30.5333333333333,133.055860502934,3.26312233419773,132.682743279026,0.373117223907217,2.82147841758647,-2.68699136272612,3
